STOP_ID,BENCHES,SHELTERS,BIKERACKS,TRASHCANS,STOP_NAME,STOP_ABBR,STREET_NMB,ON_STREET,AT_STREET,CITY,ZIP,BAY,STOP_TYPE,PLACEMENT,CORNER,STATUS,LATITUDE,LONGITUDE,SOURCE,SOURCEDATE
809,0,1,0,0,38TH/MEDICAL PKWY,S912,001010,38Th,Medical,Austin,78756,,Bus Stop,Nearside,Northeast,,30.305686220000000,-97.743878650000000,Capital Metro,2022-08-16
811,1,0,0,1,MEDICAL PKWY/41ST,S914,004000,Medical,41St,Austin,78756,,Bus Stop,Nearside,Southeast,,30.309731130000000,-97.742575810000000,Capital Metro,2022-08-16
813,0,0,0,1,MEDICAL PKWY/44TH,S916,004400,Medical,44Th,Austin,78756,,Bus Stop,Farside,Northeast,,30.314053970000000,-97.741916370000000,Capital Metro,2022-08-16
814,1,1,0,1,BURNET/45TH,S917,004500,Burnet,45Th,Austin,78756,,Bus Stop,Mid-Block,Northeast,,30.315999580000000,-97.741026050000000,Capital Metro,2022-08-16
815,1,0,0,1,BURNET/49TH,S965,004800,Burnet,49Th,Austin,78756,,Bus Stop,Nearside,Southeast,,30.320493910000000,-97.739145400000000,Capital Metro,2022-08-16
816,0,0,0,0,5011 Burnet/Hancock,S919,005011,Burnet,Hancock,Austin,78756,,Bus Stop,Nearside,Southeast,,30.321766000000000,-97.739242000000000,Capital Metro,2022-08-16
817,1,0,1,1,NORTH LOOP STATION (NB),S2013,005229,Burnet,North,Austin,78756,,Rapid Station,Mid-Block,Southeast,,30.326283960000000,-97.739566300000000,Capital Metro,2022-08-16
819,1,0,0,1,Burnet/Houston,S921,005411,Burnet,Houston,Austin,78756,,Bus Stop,Nearside,Southeast,,30.328766000000000,-97.739742000000000,Capital Metro,2022-08-16
820,1,0,0,2,BURNET/ADAMS,S922,005500,Burnet,Adams,Austin,78756,,Bus Stop,Farside,Northeast,,30.330445810000000,-97.739875860000000,Capital Metro,2022-08-16
821,0,0,0,0,5621 Burnet/Northland,S923,005621,Burnet,Northland,Austin,78756,,Bus Stop,Nearside,Southeast,,30.332384000000000,-97.739997000000000,Capital Metro,2022-08-16
822,1,0,1,1,ALLANDALE STATION (NB),118NB,005829,Burnet,Koenig,Austin,78756,,Rapid Station,Nearside,Southeast,,30.334200240000000,-97.739800270000000,Capital Metro,2022-08-16
824,1,1,0,1,6425 Burnet/Whitehorse,S2014,006425,Burnet,Whitehorse,Austin,78757,,Bus Stop,Mid-Block,Northeast,,30.339970000000000,-97.738900000000000,Capital Metro,2022-08-16
826,1,0,1,1,JUSTIN STATION (NB),S928,006827,Burnet,Justin,Austin,78757,,Rapid Station,Nearside,Southeast,,30.345183330000000,-97.737550000000000,Capital Metro,2022-08-16
827,0,0,0,1,Burnet/Greenlawn Pkwy,S929,007301,Burnet,Greenlawn,Austin,78757,,Bus Stop,Mid-Block,Northeast,,30.348510000000000,-97.735450000000000,Capital Metro,2022-08-16
828,0,0,0,0,7439 BURNET/RICHCREEK,S930,007439,Burnet,Richcreek,Austin,78757,,Bus Stop,Nearside,Southeast,,30.350400000000000,-97.734240000000000,Capital Metro,2022-08-16
829,1,0,1,2,Northcross Station (NB),S931,007719,Burnet,st Joseph,Austin,78757,,Rapid Station,Mid-Block,Northeast,,30.353858000000000,-97.732081000000000,Capital Metro,2022-08-16
832,0,0,0,1,Hogan/Community,S1112,005900,Hogan,Community,Austin,78741,None,Bus Stop,Nearside,Southwest,,30.236954000000000,-97.702062000000000,Capital Metro,2022-08-16
834,0,0,0,1,1214 Montopolis/Larch,S1114,001214,Montopolis,Larch,Austin,78741,,Bus Stop,Nearside,Northwest,,30.232434000000000,-97.698769000000000,Capital Metro,2022-08-16
847,1,2,0,1,2700 7Th/Calles,S1126,002700,7Th,Calles,Austin,78702,,Bus Stop,Nearside,Northeast,,30.260665000000000,-97.711521000000000,Capital Metro,2022-08-16
848,0,0,0,1,2500 7TH/PEDERNALES,S1127,002500,7Th,Pedernales,Austin,78702,,Bus Stop,Nearside,Northeast,,30.260962790000000,-97.713559860000000,Capital Metro,2022-08-16
863,2,0,0,1,11Th/San Jacinto SW Corner,372SW,000200,11Th,San Jacinto,Austin,78701,,Bus Stop,Nearside,Southwest,,30.272000000000000,-97.738836000000000,Capital Metro,2022-08-16
864,1,1,0,1,TRINITY/12TH,S2033,001117,Trinity,12Th,Austin,78701,,Bus Stop,Nearside,Southeast,,30.272708840000000,-97.737149860000000,Capital Metro,2022-08-16
866,0,0,0,0,TRINITY/17TH,S2035,001700,Trinity,17Th,Austin,78701,None,Bus Stop,Farside,Northeast,,30.277787810000000,-97.735270730000000,Capital Metro,2022-08-16
870,0,0,0,0,1509 MARTIN LUTHER KING/COMAL,S489,001509,Martin Luther King,Comal,Austin,78702,,Bus Stop,Farside,Southeast,,30.279073990000000,-97.724700980000000,Capital Metro,2022-08-16
872,1,1,0,1,1813 MARTIN LUTHER KING/CHICON,141NB,001813,Martin Luther King,Chicon,Austin,78702,,Bus Stop,Nearside,Southwest,,30.279695030000000,-97.721371660000000,Capital Metro,2022-08-16
873,0,0,0,0,2207 MARTIN LUTHER KING/FERDIN,S484,002207,Martin Luther King,Ferdinand,Austin,78702,,Bus Stop,Farside,Southeast,,30.280230190000000,-97.718136510000000,Capital Metro,2022-08-16
874,0,0,0,1,2401 MARTIN LUTHER KING/MAPLE,S482,002401,Martin Luther King,Maple,Austin,78702,,Bus Stop,Farside,Southeast,,30.280586280000000,-97.715949060000000,Capital Metro,2022-08-16
875,1,0,0,1,2615 MARTIN LUTHER KING/WALNUT,S481,002615,Martin Luther King,Walnut,Austin,78702,,Bus Stop,Nearside,Southwest,,30.280971910000000,-97.713457720000000,Capital Metro,2022-08-16
877,1,0,0,1,2915 MARTIN LUTHER KING/CLIFFO,S478,002915,Martin Luther King,Clifford,Austin,78702,,Bus Stop,Nearside,Southwest,,30.281868640000000,-97.707798650000000,Capital Metro,2022-08-16
880,0,0,0,1,3431 MARTIN LUTHER KING/GREENW,S2036,003431,Martin Luther King,Greenwood,Austin,78721,,Bus Stop,Farside,Southeast,,30.283318260000000,-97.698196970000000,Capital Metro,2022-08-16
1118,1,0,0,1,1819 12TH/CHICON,133EB,001819,12Th,Chicon,Austin,78702,,Bus Stop,Nearside,Southwest,,30.273695040000000,-97.720001330000000,Capital Metro,2022-08-16
1121,1,0,0,1,2601 12TH/CEDAR,S1344,002601,12Th,Cedar,Austin,78702,,Bus Stop,Farside,Southeast,,30.274814760000000,-97.712845900000000,Capital Metro,2022-08-16
1122,0,0,0,0,2733 12TH/NEW YORK,S2135,002733,12Th,New York,Austin,78702,,Bus Stop,Mid-Block,Southeast,,30.275202640000000,-97.710440570000000,Capital Metro,2022-08-16
1123,0,0,0,1,2863 12TH/ALEXANDER,S1341,002863,12Th,Alexander,Austin,78702,,Bus Stop,Nearside,Southwest,,30.275533300000000,-97.708348720000000,Capital Metro,2022-08-16
1124,0,0,0,1,2917 12TH/HARGRAVE,S2136,002917,12Th,Hargrave,Austin,78702,,Bus Stop,Mid-Block,Southeast,,30.275868020000000,-97.706342730000000,Capital Metro,2022-08-16
1125,0,0,0,0,3021 12TH/MCKINLEY,S1336,003021,12Th,Mckinley,Austin,78702,,Bus Stop,Nearside,Southwest,,30.276473960000000,-97.702362570000000,Capital Metro,2022-08-16
1126,1,1,0,1,3245 12TH/AIRPORT,76EB,003245,12Th,Airport,Austin,78702,,Bus Stop,Nearside,Southwest,,30.276730920000000,-97.700547380000000,Capital Metro,2022-08-16
1127,0,0,0,0,3403 12TH/GREENWOOD,S1332,003403,12Th,Greenwood,Austin,78721,,Bus Stop,Farside,Southeast,,30.277301000000000,-97.697085020000000,Capital Metro,2022-08-16
1128,0,0,0,1,3525 12TH/E M FRANKLIN,S1329,003525,12Th,E M Franklin,Austin,78721,,Bus Stop,Nearside,Southwest,,30.277722200000000,-97.694402160000000,Capital Metro,2022-08-16
1130,1,0,0,1,1201 WEBBERVILLE/12TH,S1323,001201,Webberville,12Th,Austin,78721,,Bus Stop,Farside,Northeast,,30.278282410000000,-97.684544070000000,Capital Metro,2022-08-16
1132,0,0,0,0,1419 WEBBERVILLE/FORT BRANCH,S1319,001419,Webberville,Fort Branch,Austin,78721,,Bus Stop,Nearside,Southwest,,30.279744310000000,-97.680965920000000,Capital Metro,2022-08-16
1138,1,0,0,1,4021 TANNEHILL/SAMUEL HUSTON,397EB,004021,Tannehill,Samuel Huston,Austin,78721,,Bus Stop,Nearside,Southeast,,30.279192110000000,-97.673977350000000,Capital Metro,2022-08-16
1141,1,2,0,1,1200 RUNDBERG/TEASDALE,S2145,001200,Rundberg,Teasdale,Austin,78753,,Bus Stop,Nearside,Northeast,,30.354110500000000,-97.681288690000000,Capital Metro,2022-08-16
1143,1,1,0,1,838 RUNDBERG/MIDDLE FISKVILLE,S2147,000838,Rundberg,Middle Fiskville,Austin,78753,,Bus Stop,Nearside,Northeast,,30.357436630000000,-97.686344780000000,Capital Metro,2022-08-16
1148,1,0,0,1,GEORGIAN/HOME PL.,S2152,008900,Georgian,Home,Austin,78753,,Bus Stop,Nearside,Northwest,,30.355832240000000,-97.696473800000000,Capital Metro,2022-08-16
1149,1,0,0,1,GEORGIAN/ELLIOTT,S2153,008700,Georgian,Elliott,Austin,78753,,Bus Stop,Nearside,Northwest,,30.353288800000000,-97.699041590000000,Capital Metro,2022-08-16
1150,1,1,0,1,GEORGIAN/JENNIFER,S2154,008314,Georgian,Jennifer,Austin,78753,,Bus Stop,Nearside,Northwest,,30.349752030000000,-97.702015520000000,Capital Metro,2022-08-16
1151,2,1,0,1,GEORGIAN/POWELL,S2155,008200,Georgian,Powell,Austin,78753,,Bus Stop,Nearside,Northwest,,30.347697060000000,-97.703234170000000,Capital Metro,2022-08-16
1152,1,1,0,1,8000 GEORGIAN/ANDERSON,S2156,008000,Georgian,Anderson,Austin,78753,,Bus Stop,Nearside,Northwest,,30.344901670000000,-97.704659490000000,Capital Metro,2022-08-16
1153,1,1,0,1,7700 NORTHCREST/ANDERSON,S2157,007700,Northcrest,Anderson,Austin,78752,,Bus Stop,Mid-Block,Southwest,,30.343360110000000,-97.705878120000000,Capital Metro,2022-08-16
1156,0,0,0,1,CRESTLAND/MEADOWVIEW,S2160,000400,Crestland,Meadowview,Austin,78752,,Bus Stop,Nearside,Northeast,,30.339681470000000,-97.711761440000000,Capital Metro,2022-08-16
1157,1,0,0,1,7414 GUADALUPE/CRESTLAND,S2161,007414,Guadalupe,Crestland,Austin,78752,,Bus Stop,Mid-Block,Southwest,,30.339900750000000,-97.713145620000000,Capital Metro,2022-08-16
1158,1,0,0,1,7106 GUADALUPE/ST JOHNS,S2162,007106,Guadalupe,st Johns,Austin,78752,,Bus Stop,Farside,Southwest,,30.337324330000000,-97.714833290000000,Capital Metro,2022-08-16
1159,1,0,0,1,GUADALUPE/SWANEE,S2163,007000,Guadalupe,Swanee,Austin,78752,,Bus Stop,Nearside,Northwest,,30.335704560000000,-97.715902860000000,Capital Metro,2022-08-16
1160,11,0,0,3,105 HIGHLAND MALL/JONATHAN,209EB,000105,Highland Mall,Jonathan,Austin,78752,,Bus Stop,Nearside,Southwest,,30.328491330000000,-97.713602870000000,Capital Metro,2022-08-16
1164,1,1,0,1,5600 AVENUE F/56TH,S2167,005600,Avenue F,56Th,Austin,78751,,Bus Stop,Nearside,Northwest,,30.321167470000000,-97.718996090000000,Capital Metro,2022-08-16
1168,1,1,0,1,DUVAL/51ST,S2171,005100,Duval,51St,Austin,78751,,Bus Stop,Nearside,Northwest,,30.314362410000000,-97.719922470000000,Capital Metro,2022-08-16
1169,0,0,0,0,DUVAL/48TH,S2172,004800,Duval,48Th,Austin,78751,,Bus Stop,Nearside,Northwest,,30.310967780000000,-97.722129470000000,Capital Metro,2022-08-16
1171,1,0,0,1,DUVAL/43RD,S2174,004230,Duval,43Rd,Austin,78751,,Bus Stop,Farside,Southwest,,30.304380400000000,-97.726356620000000,Capital Metro,2022-08-16
1172,1,0,0,1,4002 DUVAL/41ST,S2175,004002,Duval,41St,Austin,78751,,Bus Stop,Mid-Block,Southwest,,30.301673630000000,-97.728038100000000,Capital Metro,2022-08-16
1174,1,1,0,1,DUVAL/33RD,S2177,003300,Duval,33Rd,Austin,78705,,Bus Stop,Nearside,Northwest,,30.295649310000000,-97.731831600000000,Capital Metro,2022-08-16
1175,0,0,0,0,3200 DUVAL/32ND,S2178,003200,Duval,32Nd,Austin,78705,,Bus Stop,Nearside,Northwest,,30.294602920000000,-97.732495460000000,Capital Metro,2022-08-16
1176,1,1,0,1,DUVAL/30TH,S2179,003000,Duval,30Th,Austin,78705,,Bus Stop,Nearside,Northwest,,30.291876280000000,-97.734221950000000,Capital Metro,2022-08-16
1177,1,1,0,1,SAN JACINTO/DEAN KEETON NW COR,S2180,002600,San Jacinto,Dean Keeton,Austin,78705,,Bus Stop,Nearside,Northwest,,30.289599010000000,-97.734685630000000,Capital Metro,2022-08-16
1178,3,1,1,1,2324 San Jacinto/24Th,S2181,002400,San Jacinto,24Th,Austin,78712,None,Bus Stop,Farside,Southwest,,30.286710000000000,-97.733652000000000,Capital Metro,2022-08-16
1180,1,0,0,1,2100 SAN JACINTO/21ST,S2183,002100,San Jacinto,21St,Austin,78712,,Bus Stop,Nearside,Northwest,,30.283361690000000,-97.734164520000000,Capital Metro,2022-08-16
1186,0,0,0,0,715 RIVERSIDE/ALAMEDA,S881,000715,Riverside,Alameda,Austin,78704,,Bus Stop,Nearside,Southwest,,30.250734480000000,-97.740609870000000,Capital Metro,2022-08-16
1187,1,0,0,1,1005 EAST RIVERSIDE/TRAVIS HEI,S880,001005,Riverside,Travis Heights,Austin,78704,,Bus Stop,Mid-Block,Southeast,,30.249589500000000,-97.738347980000000,Capital Metro,2022-08-16
1188,1,0,0,1,RIVERSIDE/KENWOOD,S879,001099,Riverside,Kenwood,Austin,78704,,Bus Stop,Nearside,Southwest,,30.248591680000000,-97.736885770000000,Capital Metro,2022-08-16
1190,0,0,0,0,1724 BURTON/WOODLAND,S825,001724,Burton,Woodland,Austin,78741,,Bus Stop,Nearside,Northwest,,30.236152210000000,-97.728458840000000,Capital Metro,2022-08-16
1191,1,1,0,1,1920 BURTON/MARIPOSA,S886,001920,Burton,Mariposa,Austin,78741,,Bus Stop,Nearside,Northwest,,30.233861170000000,-97.731812000000000,Capital Metro,2022-08-16
1193,1,1,0,1,2310 PARKER/OLTORF,S847,002310,Parker,Oltorf,Austin,78741,,Bus Stop,Mid-Block,Southwest,,30.231874120000000,-97.737285410000000,Capital Metro,2022-08-16
1194,0,0,0,1,2504 PARKER/BRAXTON,S2185,002504,Parker,Braxton,Austin,78741,,Bus Stop,Farside,Southwest,,30.229928920000000,-97.738556660000000,Capital Metro,2022-08-16
1195,1,0,0,1,2718 PARKER/ROYAL HILL,S853,002718,Parker,Royal Hill,Austin,78741,,Bus Stop,Nearside,Northwest,,30.227503660000000,-97.740505150000000,Capital Metro,2022-08-16
1199,1,2,0,1,WOODWARD/BEN WHITE NW CORNER,S2187,002000,Woodward,Ben White,Austin,78741,,Bus Stop,Nearside,Northwest,,30.217146570000000,-97.744041590000000,Capital Metro,2022-08-16
1202,1,0,0,1,FREIDRICH/DIRECTORS,S860,004190,Freidrich,Directors,Austin,78744,,Bus Stop,Nearside,Northwest,,30.212492760000000,-97.748208630000000,Capital Metro,2022-08-16
1203,1,0,0,1,4600 FREIDRICH/ST ELMO,S870,004600,Freidrich,st Elmo,Austin,78744,,Bus Stop,Mid-Block,Southwest,,30.208182750000000,-97.750907580000000,Capital Metro,2022-08-16
1204,0,0,0,1,2035 Teri/Merritt,S859,001900,Teri,Merritt,Austin,78744,,Bus Stop,Farside,Southeast,,30.201932000000000,-97.752179700000000,Capital Metro,2022-08-16
881,0,0,0,0,3601 MARTIN LUTHER KING/EM FRA,S469,003601,Martin Luther King,E M Franklin,Austin,78721,,Bus Stop,Farside,Southeast,,30.283699380000000,-97.695712360000000,Capital Metro,2022-08-16
882,1,0,0,1,3815 MARTIN LUTHER KING/PEREZ,S468,003815,Martin Luther King,Perez,Austin,78721,,Bus Stop,Nearside,Southwest,,30.284091360000000,-97.693161060000000,Capital Metro,2022-08-16
886,1,2,0,1,MARTIN LUTHER KING/SPRINGDALE,388EB,004500,Martin Luther King,Springdale,Austin,78721,,Bus Stop,Nearside,Southwest,,30.285690000000000,-97.682920000000000,Capital Metro,2022-08-16
898,1,2,0,1,4600 MARTIN LUTHER KING/SPRING,388WB,004600,Martin Luther King,Springdale,Austin,78723,,Bus Stop,Nearside,Northeast,,30.285993720000000,-97.682245820000000,Capital Metro,2022-08-16
902,1,2,0,1,3900 MARTIN LUTHER KING/PEREZ,S467,003900,Martin Luther King,Perez,Austin,78723,,Bus Stop,Nearside,Northeast,,30.284342260000000,-97.692950550000000,Capital Metro,2022-08-16
905,0,0,0,0,3300 MARTIN LUTHER KING/TILLER,S473,003300,Martin Luther King,Tillery,Austin,78723,,Bus Stop,Nearside,Northeast,,30.283022470000000,-97.701544370000000,Capital Metro,2022-08-16
909,1,1,0,1,2700 MARTIN LUTHER KING/WALNUT,S440,002700,Martin Luther King,Walnut,Austin,78722,,Bus Stop,Nearside,Northeast,,30.281130110000000,-97.713316660000000,Capital Metro,2022-08-16
910,1,0,0,1,2300 MARTIN LUTHER KING/CHESTN,S483,002300,Martin Luther King,Chestnut,Austin,78722,,Bus Stop,Nearside,Northeast,,30.280549410000000,-97.717136440000000,Capital Metro,2022-08-16
911,1,1,0,1,1900 MARTIN LUTHER KING/CHICON,141SB,001900,Martin Luther King,Chicon,Austin,78722,,Bus Stop,Nearside,Northeast,,30.279877270000000,-97.721100750000000,Capital Metro,2022-08-16
912,0,0,0,0,1700 MARTIN LUTHER KING/LEONA,S488,001700,Martin Luther King,Leona,Austin,78722,,Bus Stop,Nearside,Northeast,,30.279501980000000,-97.723095310000000,Capital Metro,2022-08-16
913,0,0,0,1,1498 MARTIN LUTHER KING/COMAL,S441,001498,Martin Luther King,Comal,Austin,78722,,Bus Stop,Farside,Northwest,,30.279074990000000,-97.725602010000000,Capital Metro,2022-08-16
916,1,0,0,1,SAN JACINTO/17TH,S2044,001700,San Jacinto,17Th,Austin,78701,None,Bus Stop,Nearside,Northwest,,30.278164960000000,-97.736503170000000,Capital Metro,2022-08-16
919,1,1,0,1,SAN JACINTO/14TH,S2047,001400,San Jacinto,14Th,Austin,78701,,Bus Stop,Nearside,Northwest,,30.275451350000000,-97.737525730000000,Capital Metro,2022-08-16
921,0,0,0,0,SAN JACINTO/12TH,S2049,001200,San Jacinto,12Th,Austin,78701,,Bus Stop,Nearside,Northwest,,30.273386450000000,-97.738280460000000,Capital Metro,2022-08-16
922,1,1,1,1,SAN JACINTO/11TH,372NW,001100,San Jacinto,11Th,Austin,78701,,Bus Stop,Nearside,Northwest,,30.272213360000000,-97.738718490000000,Capital Metro,2022-08-16
928,1,1,0,1,511 7Th/Red River,215SB,000700,7Th,Red River,Austin,78701,,Bus Stop,Nearside,Southwest,,30.267462280000000,-97.737166380000000,Capital Metro,2022-08-16
929,1,0,0,1,7TH/SAN MARCOS,S1087,000900,7Th,San Marcos,Austin,78702,,Bus Stop,Nearside,Southwest,,30.265971130000000,-97.732268090000000,Capital Metro,2022-08-16
931,1,0,0,1,7TH/NAVASOTA,S1089,001300,7Th,Navasota,Austin,78702,,Bus Stop,Nearside,Southwest,,30.264582970000000,-97.728177930000000,Capital Metro,2022-08-16
934,1,1,0,1,CHICON/EAST 7TH,138SB,001800,7Th,Chicon,Austin,78702,,Bus Stop,Nearside,Southwest,,30.262511380000000,-97.722327170000000,Capital Metro,2022-08-16
935,1,1,0,1,7TH/ROBERT T MARTINEZ JR,S1093,002100,7Th,Robert T Martinez Jr,Austin,78702,,Bus Stop,Nearside,Southwest,,30.261531550000000,-97.718195420000000,Capital Metro,2022-08-16
936,1,0,0,1,2425 7TH/PEDERNALES,S1094,002425,7Th,Pedernales,Austin,78702,,Bus Stop,Nearside,Southwest,,30.260851190000000,-97.713904300000000,Capital Metro,2022-08-16
937,1,2,0,1,2621 7TH/CALLES,S2021,002621,7Th,Calles,Austin,78702,,Bus Stop,Nearside,Southwest,,30.260533430000000,-97.711830660000000,Capital Metro,2022-08-16
938,1,2,0,1,2789 7TH/PLEASANT VALLEY,63SB,002789,7Th,Pleasant Valley,Austin,78702,,Bus Stop,Nearside,Southwest,,30.260045710000000,-97.709625490000000,Capital Metro,2022-08-16
939,1,0,0,1,3223 7TH/ALLEN,S1096,003223,7Th,Allen,Austin,78702,,Bus Stop,Nearside,Southwest,,30.257757560000000,-97.704514180000000,Capital Metro,2022-08-16
940,0,0,0,1,3535 7TH/SPRINGDALE,S1097,003535,7Th,Springdale,Austin,78702,,Bus Stop,Nearside,Southwest,,30.256025460000000,-97.701819400000000,Capital Metro,2022-08-16
942,0,0,0,0,5021 7TH/SHADY,S1099,005021,7Th,Shady,Austin,78702,None,Bus Stop,Nearside,Southwest,,30.253396970000000,-97.697886220000000,Capital Metro,2022-08-16
944,0,0,0,0,618 VARGAS/PONCA,S1101,000618,Vargas,Ponca,Austin,78741,,Bus Stop,Nearside,Northwest,,30.235735510000000,-97.692557330000000,Capital Metro,2022-08-16
950,1,1,0,1,6306 RIVERSIDE/MONTOPOLIS,286SB,006306,Riverside,Montopolis,Austin,78741,,Bus Stop,Nearside,Northeast,,30.224995910000000,-97.703124160000000,Capital Metro,2022-08-16
951,1,1,0,1,6000 RIVERSIDE/CLUBVIEW,S1296,006000,Riverside,Clubview,Austin,78741,,Bus Stop,Mid-Block,Northwest,,30.226586210000000,-97.706710960000000,Capital Metro,2022-08-16
953,0,0,0,0,1101 GROVE (ACC RIVERSIDE),S2023,001101,Grove,ACC Riverside Turnof,Austin,78741,,Bus Stop,Nearside,Southeast,,30.235008090000000,-97.704179360000000,Capital Metro,2022-08-16
954,1,0,0,1,2007 ANDERSON/BURNET,S1907,002007,Anderson,Burnet,Austin,78757,,Bus Stop,Mid-Block,Southeast,,30.354472250000000,-97.727616420000000,Capital Metro,2022-08-16
956,1,2,0,1,WOODROW/ANDERSON,440SB,001700,Anderson,Woodrow,Austin,78757,,Bus Stop,Nearside,Southwest,,30.352450000000000,-97.723400000000000,Capital Metro,2022-08-16
958,0,0,0,0,WOODROW/PRINCETON,S2052,007700,Woodrow,Princeton,Austin,78757,,Bus Stop,Nearside,Northwest,,30.349882250000000,-97.723185500000000,Capital Metro,2022-08-16
960,0,0,0,0,WOODROW/RICHCREEK,S2054,007500,Woodrow,Richcreek,Austin,78757,,Bus Stop,Nearside,Northwest,,30.346067740000000,-97.724798810000000,Capital Metro,2022-08-16
962,1,0,0,1,7100 WOODROW/PIEDMONT,S2056,007100,Woodrow,Piedmont,Austin,78757,,Bus Stop,Mid-Block,Southwest,,30.342980790000000,-97.725123620000000,Capital Metro,2022-08-16
963,1,0,0,1,7000 WOODROW/CULLEN,S2057,007000,Woodrow,Cullen,Austin,78757,,Bus Stop,Nearside,Northwest,,30.341521790000000,-97.725903960000000,Capital Metro,2022-08-16
964,1,0,0,1,6800 WOODROW/CHOQUETTE,S2058,006800,Woodrow,Choquette,Austin,78757,,Bus Stop,Nearside,Northwest,,30.339208010000000,-97.727376180000000,Capital Metro,2022-08-16
965,1,0,0,0,6600 WOODROW/BRENTWOOD,S2059,006600,Woodrow,Brentwood,Austin,78757,,Bus Stop,Nearside,Northwest,,30.337479350000000,-97.728461270000000,Capital Metro,2022-08-16
966,1,0,0,1,WOODROW/PAYNE,S2060,006500,Woodrow,Payne,Austin,78757,,Bus Stop,Nearside,Northwest,,30.335923230000000,-97.729446300000000,Capital Metro,2022-08-16
967,1,0,0,1,WOODROW/ROMERIA,S2061,006200,Woodrow,Romeria,Austin,78757,,Bus Stop,Nearside,Northwest,,30.333637180000000,-97.730682340000000,Capital Metro,2022-08-16
968,1,0,0,1,5900 Woodrow/Koenig,442SB,005900,Woodrow,Koenig,Austin,78757,,Bus Stop,Nearside,Northwest,,30.331024000000000,-97.731600000000000,Capital Metro,2022-08-16
969,1,0,0,1,5626 WOODROW/THECKLA,S2063,005626,Woodrow,Theckla,Austin,78756,,Bus Stop,Farside,Southwest,,30.328866300000000,-97.732957500000000,Capital Metro,2022-08-16
970,1,0,0,0,5500 Woodrow/Houston,S2064,005500,Woodrow,Houston,Austin,78756,,Bus Stop,Nearside,Northwest,,30.326461000000000,-97.734505000000000,Capital Metro,2022-08-16
971,1,0,0,1,5300 WOODROW/NORTH LOOP,S2065,005300,Woodrow,North Loop,Austin,78756,,Bus Stop,Nearside,Northwest,,30.324295630000000,-97.735849270000000,Capital Metro,2022-08-16
972,0,0,0,1,5200 Woodrow/North,S2066,005200,Woodrow,North,Austin,78756,,Bus Stop,Nearside,Northwest,,30.322571000000000,-97.736955000000000,Capital Metro,2022-08-16
973,0,0,0,1,1215 51ST/GROVER,S2067,001215,51St,Grover,Austin,78756,,Bus Stop,Nearside,Southwest,,30.320538420000000,-97.735873020000000,Capital Metro,2022-08-16
